index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
249,"Already in the first writing of this kind, the published writing De optimo reipublicae statu deque nova insula Utopia by Thomas More, it is required that before marriage the nupturients undergo an examination which extends to their physical structure and their beauty, and is further It is prescribed that before the wedding the bride and bridegroom should be confronted with each other naked in the presence of respectable old matrons, lest they discover their physique and any hidden physical defects until after the marriage, and thereby sow the seeds of discord in the marriage.",2,2,0,,"[nan, nan, 'Keim der Zwietracht', 'der Keim der Zwietracht']","[nan, nan, 'in die Ehe gelegt wird', 'in die Ehe ']","['B', 'A', 'P', 'K']"," Schon in der ersten Schrift dieser Art, der 1516 erschienenen Schrift »De optimo reipublicae statu deque nova insula Utopia« des Thomas Morus wird verlangt, daß vor der Vermählung die Nupturienten sich einer Prüfung unterziehen, welche sich auf ihren körperlichen Bau und ihre Schönheit erstreckt, und ferner ist vorgeschrieben, daß lichen Bau und ihre Schönheit erstreckt, und ferner ist vorgeschrieben, daß vor der Hochzeit Braut und Bräutigam einander in Gegenwart ehrbarer alter Matronen unbekleidet gegenüber gestellt werden, damit sie ihren Körperbau und etwaige verborgene körperliche Mängel nicht erst in der Ehe bemerken und in die Ehe dadurch der Keim der Zwietracht gelegt wird."
250,"Weak people shouldn't even come into society. Not their improvement, but the prevention of their existence should be the war cry.",1,3,0,Metaphernkandidat,"[nan, nan, 'Kriegsruf', nan]","[nan, nan, 'Verhütung', nan]","['B', 'K', 'A', 'GoldStandard']"," Schwache sollte garnicht erst in die Gesellschaft kommen. Nicht ihre Besserung, sondern die Verhütung ihrer Existenz sollte der Kriegsruf sein."""
251,"Even if we assume that this is the case, the legal regulation also has disadvantages in its wake, which are avoided with the route we recommend.",1,3,0,,"['im Gefolge', nan, nan, nan]","['Nachteile', nan, nan, nan]","['B', 'A', 'P', 'K']"," Selbst wenn wir einmal annehmen, dies sei der Fall, so hat dafür die gesetzliche Regelung auch Nachteile im Gefolge, welche bei dem von uns empfohlenen Wege vermieden werden."
252,"Certainly, through the joint work of many researchers, important things have been done to clarify this mysterious and attractive problem, but no one who has recently followed the zigzag paths of research in this area will dare to say that we are already facing a secure solution to it.",2,3,0,Metaphernkandidat,"[nan, 'Zickzackwege', nan, 'Zickzackwege', nan]","[nan, 'der Forschung', nan, 'der Forschung', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Sicherlich ist durch die vereinigte Arbeit vieler Forscher bedeutendes zur Aufklärung dieses geheimnisvollen und reizvollen Problems geschehen; daß wir aber heute bereits vor vollen und reizvollen Problems geschehen; daß wir aber heute bereits vor einer gesicherten Lösung desselben stehen, wird niemand zu behaupten wagen, der die Zickzackwege der Forschung auf diesem Gebiete in letzter Zeit verfolgt hat."
253,"Adaptation can respond to small changes in the natural conditions of life with corresponding small changes in organization, but it fails in the face of major changes and then cedes dominance entirely to natural selection.",2,3,0,Metaphernkandidat,"['tritt die Herrschaft ab', nan, 'tritt die Herrschaft dann gänzlich an die natürliche Auslese ab', nan, nan]","['die Anpassung', nan, 'Sie [die Anpassung]', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']", Sie [die Anpassung] kann auf geringfügige Änderungen der natürlichen Lebensbedingungen mit korrespondierenden kleinen Änderungen der Organisation antworten; aber sie versagt bei größeren Änderungen und tritt die Herrschaft dann gänzlich an die natürliche Auslese ab.
254,"It not only led to a revolution in the views in the various areas of the organic sciences, for which it pointed new paths, but the so-called human sciences also received surprising light from Darwin's ideas of development and selection.",3,1,0,Metapher,"[nan, 'überraschendes Licht', 'Umwälzung', nan]","[nan, 'die Geisteswissenschaften / durch den Darwinschen Entwicklungs- und Selektionsgedanken', 'der Anschauung', nan]","['B', 'K', 'A', 'GoldStandard']"," Sie führte nicht nur zu einer Umwälzung der Anschauungen auf den verschiedenen Gebieten der organischen Natur- wälzung der Anschauungen auf den verschiedenen Gebieten der organischen Naturwissenschaften, denen sie neue Bahnen wies, sondern auch die sogenannten wissenschaften, denen sie neue Bahnen wies, sondern auch die sogenannten Geisteswissenschaften erhielten durch den Darwinschen Entwicklungs- und Selektionsgedanken überraschendes Licht."
255,They had turned religion into an earthly trade - there was nothing more abominable. hideous.,1,4,0,Metaphernkandidat,"[nan, 'irdisches Gewerbe', nan, nan, nan]","[nan, 'Religion', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']", Sie hatten aus der Religion ein irdisches Gewerbe gemacht — es gab nichts Abscheulicheres.« scheulicheres.«
256,"It cannot go too far, for the necessary barriers will set themselves.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Sie kann nicht zu weit gehen, denn die nötigen Schranken stellen sich von selbst ein."
257,"But it achieves even more than this, because it explains the parallel development of the germs with every fluctuation in utility, not only in the case of active function but also in the case of merely passive utility.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Sie leistet aber noch mehr als diese, weil sie das Parallelgehen der Keim- anlagen mit jeder Nützlichkeitsschwankung erklärt, nicht nur bei aktiver Funktion, sondern auch bei blos passiver Nützlichkeit."
258,"In order not to face its demise, it will itself have to see to it that avoidable disturbances in natural selection are eliminated and unavoidable ones are replaced by conscious sexual selection.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Sie wird, um nicht dem Untergang entgegenzugehen, selbst dafür sorgen müssen, daß vermeidliche Störungen der natürlichen Auslese beseitigt, unvermeidliche durch bewußte geschlechtliche Auslese ersetzt werden."
259,"They show what little influence the views of youth have on social institutions and the content of moral laws, even when they have nature on their side.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Sie zeigen, welch geringen Einfluß die Anschauungen der Jugend, auch wenn sie die Natur auf ihrer Seite haben, auf die gesellschaftlichen Einrichtungen und den Inhalt der Sittengebote ausübten. richtungen und den Inhalt der Sittengebote ausübten."
260,"Thus the seed of the caring, clever, strong, and beautiful spreads ever further, and the completely unfit are eliminated ever more completely.",2,3,0,Metaphernkandidat,"[nan, 'Same,ausgemerzt', 'der Fürsorglichen, Klugen, Starken, Shcönen', nan, nan]","[nan, 'der Fürsorglichen, Klugen, Starken, Schönen,Untauglichen', 'Same breitet sich aus', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," So breitet sich der Same der Fürsorglichen, Klugen, Starken, Schönen immer weiter aus und immer vollständiger werden die ganz Untauglichen ausgemerzt."
261,"Such amateurish proposals for positive human selection, which magic away all difficulties by mere ignorance, are only apt to increase the resistance from the prevailing views which must be overcome before those improvements in human selection can be realized which seriously alone be considered.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," So dilettantenhafte Vorschläge für eine positive menschliche Zuchtwahl, die alle Schwierigkeiten durch bloßes Ignorieren wegzaubern, sind nur geeignet, den Widerstand seitens der heute herrschenden Anschauungen zu vergrößern, der überwunden werden muß, ehe jene Verbesserungen der menschlichen Zuchtwahl verwirklicht werden können, welche im Ernst allein in lichen Zuchtwahl verwirklicht werden können, welche im Ernst allein in Betracht kommen."
262,"Thus, as the development of the infant brain progresses, the dispositions travel along with learning, i. H. goes hand in hand with the chiselling of these dispositions through practice, and thereby achieves a far richer and cleaner end result than mere heredity in animals.",3,2,0,Metaphernkandidat,"['Nachmeißeln', 'Hand in Hand', 'Nachmeißeln', nan, nan]","['dieser Dispositionen', nan, 'dieser Dispositionen', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," So geht nun das Reisen der Dispositionen bei fortschreitender Ausbildung des Säuglingsgehirns mit dem Lernen, tionen bei fortschreitender Ausbildung des Säuglingsgehirns mit dem Lernen, d. h. mit dem Nachmeißeln dieser Dispositionen durch Übung Hand in Hand und erzielt dadurch ein weit reicheres und saubereres Endresultat als die bloße Vererbung bei den Tieren vermag« 2)."
263,"The possible speed of progress in the field of traditional values ​​is not as great as some sky-storming spirits are inclined to assume, who only look at the goal of their ideals and not at the path and its obstacles.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," So groß, wie manche himmelstürmerische Geister anzunehmen geneigt sind, die nur auf das Ziel ihrer Ideale und nicht auf den Weg und seine Hindernisse sehen, ist die mögliche Geschwindigkeit des Fortschreitens auch auf dem Gebiet der Traditionswerte nicht."
264,"So then the internal political history of the Roman Empire of the first Christian centuries is the history of a slow internal decay, until it collapses completely in the tremendous crisis of . collapses.",1,4,0,Metaphernkandidat,"[nan, 'inneren Verfaulens', nan, nan, nan]","[nan, 'ersten christlichen Jahrhunderte die Geschichte', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," So ist denn die innere politische Geschichte des römischen Kaiserreichs der ersten christlichen Jahrhunderte die Geschichte eines langsamen inneren Verfaulens, bis es in der ungeheuren Krisis von 235—285 völlig zusammenbricht. sammenbricht."
265,"So the great world executioner selection is constantly active in the life of states to eliminate extreme, badly adjusted, unbalanced constitutional conditions, so that only middle, better adjusted, balanced ones remain.",4,1,0,Metapher,"['die große Weltscharfrichterin', nan, 'die große Weltscharfrichterin', 'die große Weltscharfrichterin', nan]","['Auslese', nan, 'Auslese', 'Auslese', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," So ist die große Weltscharfrichterin Auslese auch im Leben der Staaten fortwährend tätig, um extreme, schlecht angepaßte, unausgeglichene staatsrechtliche Verhältnisse zu beseitigen, so daß nur mittlere, besser angepaßte, rechtliche Verhältnisse zu beseitigen, so daß nur mittlere, besser angepaßte, ausgeglichene übrig bleiben."
266,"So they enter the marriage uncured, with some of them clinging to the wild hope of being able to avoid infecting their wives in one way or another, a hope that is regularly shattered. moderately destroyed.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," So treten sie ungeheilt in die Ehe, wobei sich mancher wohl an die abenteuerliche Hoffnung klammert, auf die eine oder andere Art die Ansteckung seiner Frau vermeiden zu können, eine Hoffnung, die aber regelmäßig zunichte wird. mäßig zunichte wird."
267,"As tempting as it might have been at times to answer these questions with the resources from the richly endowed arsenal of economic policy and thereby give the work a satisfactory conclusion everywhere, it seemed more correct not to make any or only very limited use of this.",2,3,0,Metaphernkandidat,"[nan, nan, 'Arsenale', 'aus dem reich aus-gestatteten Arsenale', nan]","[nan, nan, 'der Volkswirtschaftspolitik', 'der Volkswirtschaftspolitik', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," So verlockend es nun mitunter gewesen wäre, diese Fragen mit den Mitteln aus dem reich aus- unter gewesen wäre, diese Fragen mit den Mitteln aus dem reich ausgestatteten Arsenale der Volkswirtschaftspolitik zu beantworten und dadurch gestatteten Arsenale der Volkswirtschaftspolitik zu beantworten und dadurch der Arbeit überall einen befriedigenden Abschluß zu geben, so schien es doch das richtigere, hiervon keinen oder nur ganz beschränkten Gebrauch zu machen."
268,"So it would not be the fact of the blood relationship in itself, which offers an unfavorable prognosis for the offspring, but the blood relationship only becomes harmful when it finds a suitable basis in a defective constitution of the father and the mother.",4,1,0,Metapher,"['einen geeigneten Boden findet', nan, 'einen geeigneten Boden vorfinden', 'einen geeigneten Boden ', 'einen geeigneten Boden vorfinden']","['die Blutsverwandschaft', nan, 'in einer mangelhaften Konstitution des Vaters und der Mutter', 'in einer mangelhaften Konstitution', 'in einer mangelhaften Konstitution des Vaters und der Mutter']","['B', 'A', 'P', 'K', 'GoldStandard']"," So wäre es denn nicht die Tatsache der Blutsverwandtschaft an sich, welche für die Nachkommenschaft eine ungünstige verwandtschaft an sich, welche für die Nachkommenschaft eine ungünstige Prognose bietet, sondern die Blutsverwandtschaft wird erst schädlich, wenn sie in einer mangelhaften Konstitution des Vaters und der Mutter einen geeigneten Boden findet."
269,"This is how global adjustment in the field of law expresses itself as a law of increasing justice, brought about by ever-increasing equalization and enhancement of the law. increase.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," So äußert sich das Weltgesetz der zunehmenden Anpassung auf dem Gebiete des Rechtes als Gesetz der zunehmenden Gerechtigkeit, bewirkt durch immerfort zunehmende Rechtsausgleichung und Rechts- keit, bewirkt durch immerfort zunehmende Rechtsausgleichung und Rechtssteigerung. steigerung."
